Date,Hour,Load
3/14/2006,14,139.647
3/14/2006,15,139.358
3/14/2006,16,142.022
3/14/2006,17,149.213
3/14/2006,18,161.03
3/14/2006,19,184.417
3/14/2006,20,211.317
3/14/2006,21,204.355
3/14/2006,22,189.459
3/14/2006,23,169.661
3/14/2006,24,143.653
3/15/2006,1,131.325
3/15/2006,2,129.582
3/15/2006,3,132.204
3/15/2006,4,137.256
3/15/2006,5,148.764
3/15/2006,6,180.249
3/15/2006,7,222.924
3/15/2006,8,216.521
3/15/2006,9,184.929
3/15/2006,10,169.193
3/15/2006,11,159.041
3/15/2006,12,150.769
3/15/2006,13,143.891
3/15/2006,14,138.848
3/15/2006,15,134.256
3/15/2006,16,135.346
3/15/2006,17,142.953
3/15/2006,18,157.614
3/15/2006,19,184.152
3/15/2006,20,210.868
3/15/2006,21,212.777
3/15/2006,22,203.44
3/15/2006,23,182.936
3/15/2006,24,159.079
3/16/2006,1,149.249
3/16/2006,2,146.73
3/16/2006,3,146.169
3/16/2006,4,147.029
3/16/2006,5,154.611
3/16/2006,6,179.191
3/16/2006,7,217.426
3/16/2006,8,211.909
3/16/2006,9,187.977
3/16/2006,10,173.064
3/16/2006,11,158.858
3/16/2006,12,151.169
3/16/2006,13,147.861
3/16/2006,14,142.611
3/16/2006,15,136.89
3/16/2006,16,136.428
3/16/2006,17,141.523
3/16/2006,18,152.397
3/16/2006,19,178.103
3/16/2006,20,208.356
3/16/2006,21,209.845
3/16/2006,22,197.032
3/16/2006,23,172.867
3/16/2006,24,146.476
3/17/2006,1,131.835
3/17/2006,2,127.98
3/17/2006,3,128.555
3/17/2006,4,131.993
3/17/2006,5,139.996
3/17/2006,6,164.471
3/17/2006,7,201.395
3/17/2006,8,196.366
3/17/2006,9,167.621
3/17/2006,10,153.112
3/17/2006,11,145.44
3/17/2006,12,141.002
3/17/2006,13,137.703
3/17/2006,14,136.242
3/17/2006,15,134.618
3/17/2006,16,136.532
3/17/2006,17,142.519
3/17/2006,18,150.388
3/17/2006,19,168.951
3/17/2006,20,188.832
3/17/2006,21,186.869
3/17/2006,22,180.086
3/17/2006,23,166.63
3/17/2006,24,149.955
3/18/2006,1,138.846
3/18/2006,2,135.124
3/18/2006,3,137.409
3/18/2006,4,143.052
3/18/2006,5,151.471
3/18/2006,6,165.899
3/18/2006,7,184.278
3/18/2006,8,201.136
3/18/2006,9,205.176
3/18/2006,10,200.188
3/18/2006,11,187.825
3/18/2006,12,174.726
3/18/2006,13,163.668
3/18/2006,14,154.639
3/18/2006,15,148.615
3/18/2006,16,146.799
3/18/2006,17,150.216
3/18/2006,18,157.906
3/18/2006,19,175.721
3/18/2006,20,197.995
3/18/2006,21,198.848
3/18/2006,22,194.701
3/18/2006,23,184.961
3/18/2006,24,170.462
3/19/2006,1,160.452
3/19/2006,2,158.474
3/19/2006,3,160.156
3/19/2006,4,164.324
3/19/2006,5,171.217
3/19/2006,6,181.748
3/19/2006,7,195.502
3/19/2006,8,216.854
3/19/2006,9,227.073
3/19/2006,10,213.146
3/19/2006,11,187.955
3/19/2006,12,171.306
3/19/2006,13,164.295
3/19/2006,14,156.972
3/19/2006,15,149.578
3/19/2006,16,146.983
3/19/2006,17,152.468
3/19/2006,18,167.878
3/19/2006,19,192.213
3/19/2006,20,217.421
3/19/2006,21,219.391
3/19/2006,22,204.892
3/19/2006,23,181.601
3/19/2006,24,161.407
3/20/2006,1,151.5
3/20/2006,2,151.162
3/20/2006,3,155.632
3/20/2006,4,161.884
3/20/2006,5,172.884
3/20/2006,6,199.645
3/20/2006,7,237.157
3/20/2006,8,230.298
3/20/2006,9,206.157
3/20/2006,10,197.566
3/20/2006,11,190.71
3/20/2006,12,185.453
3/20/2006,13,183.253
3/20/2006,14,185.196
3/20/2006,15,191.597
3/20/2006,16,202.647
3/20/2006,17,219.963
3/20/2006,18,243.777
3/20/2006,19,267.852
3/20/2006,20,275.033
3/20/2006,21,262.546
3/20/2006,22,240.841
3/20/2006,23,211.085
3/20/2006,24,185.438
3/21/2006,1,171.985
3/21/2006,2,167.182
3/21/2006,3,166.255
3/21/2006,4,167.78
3/21/2006,5,175.233
3/21/2006,6,199.522
3/21/2006,7,236.822
3/21/2006,8,234.327
3/21/2006,9,217.407
3/21/2006,10,211.955
3/21/2006,11,207.437
3/21/2006,12,202.5
3/21/2006,13,196.282
3/21/2006,14,191.027
3/21/2006,15,188.109
3/21/2006,16,192.65
3/21/2006,17,206.755
3/21/2006,18,227.149
3/21/2006,19,247.14
3/21/2006,20,258.303
3/21/2006,21,244.496
3/21/2006,22,223.954
3/21/2006,23,199.189
3/21/2006,24,170.924
3/22/2006,1,158.762
3/22/2006,2,158.479
3/22/2006,3,162.568
3/22/2006,4,169.115
3/22/2006,5,183.406
3/22/2006,6,215.121
3/22/2006,7,257.535
3/22/2006,8,246.266
3/22/2006,9,215.167
3/22/2006,10,197.146
3/22/2006,11,182.88
3/22/2006,12,171.804
3/22/2006,13,161.984
3/22/2006,14,153.467
3/22/2006,15,146.721
3/22/2006,16,147.658
3/22/2006,17,155.542
3/22/2006,18,170.681
3/22/2006,19,200.134
3/22/2006,20,231.603
3/22/2006,21,239.307
3/22/2006,22,232.325
3/22/2006,23,214.856
3/22/2006,24,193.155
3/23/2006,1,184.9
3/23/2006,2,186.393
3/23/2006,3,192.335
3/23/2006,4,199.072
3/23/2006,5,212.438
3/23/2006,6,243.328
3/23/2006,7,281.335
3/23/2006,8,267.337
3/23/2006,9,225.606
3/23/2006,10,198.92
3/23/2006,11,179.397
3/23/2006,12,166.215
3/23/2006,13,156.604
3/23/2006,14,149.134
3/23/2006,15,144.878
3/23/2006,16,146.759
3/23/2006,17,157.049
3/23/2006,18,174.427
3/23/2006,19,203.112
3/23/2006,20,229.472
3/23/2006,21,231.924
3/23/2006,22,218.41
3/23/2006,23,194.062
3/23/2006,24,167.382
3/24/2006,1,153.791
3/24/2006,2,149.874
3/24/2006,3,149.415
3/24/2006,4,151.972
3/24/2006,5,160.359
3/24/2006,6,185.066
3/24/2006,7,220.2
3/24/2006,8,222.981
3/24/2006,9,207.561
3/24/2006,10,196.643
3/24/2006,11,189.177
3/24/2006,12,181.94
3/24/2006,13,174.815
3/24/2006,14,170.604
3/24/2006,15,171.276
3/24/2006,16,175.525
3/24/2006,17,187.731
3/24/2006,18,203.788
3/24/2006,19,219.86
3/24/2006,20,230.517
3/24/2006,21,225.685
3/24/2006,22,217.321
3/24/2006,23,203.542
3/24/2006,24,186.67
3/25/2006,1,177.398
3/25/2006,2,176.658
3/25/2006,3,181.192
3/25/2006,4,186.759
3/25/2006,5,193.59
3/25/2006,6,204.435
3/25/2006,7,217.323
3/25/2006,8,232.753
3/25/2006,9,234.053
3/25/2006,10,224.064
3/25/2006,11,210.056
3/25/2006,12,197.196
3/25/2006,13,187.131
3/25/2006,14,178.865
3/25/2006,15,173.107
3/25/2006,16,172.398
3/25/2006,17,177.777
3/25/2006,18,187.413
3/25/2006,19,207.147
3/25/2006,20,229.846
3/25/2006,21,229.397
3/25/2006,22,225.019
3/25/2006,23,213.959
3/25/2006,24,199.007
3/26/2006,1,189.29
3/26/2006,2,187.355
3/26/2006,3,190.74
3/26/2006,4,196.423
3/26/2006,5,204.724
3/26/2006,6,216.431
3/26/2006,7,228.856
3/26/2006,8,241.097
3/26/2006,9,238.846
3/26/2006,10,223.457
3/26/2006,11,199.917
3/26/2006,12,185.767
3/26/2006,13,181.362
3/26/2006,14,174.788
3/26/2006,15,168.546
3/26/2006,16,166.933
3/26/2006,17,173.536
3/26/2006,18,188.798
3/26/2006,19,210.43
3/26/2006,20,237.694
3/26/2006,21,239.224
3/26/2006,22,225.99
3/26/2006,23,205.61
3/26/2006,24,186.994
3/27/2006,1,179.196
3/27/2006,2,181.172
3/27/2006,3,186.811
3/27/2006,4,194.884
3/27/2006,5,208.545
3/27/2006,6,238.299
3/27/2006,7,275.284
3/27/2006,8,258.126
3/27/2006,9,214.156
3/27/2006,10,188.742
3/27/2006,11,172.362
3/27/2006,12,159.644
3/27/2006,13,150.54
3/27/2006,14,143.685
3/27/2006,15,139.114
3/27/2006,16,138.754
3/27/2006,17,145.784
3/27/2006,18,158.766
3/27/2006,19,183.906
3/27/2006,20,217.701
3/27/2006,21,217.255
3/27/2006,22,206.897
3/27/2006,23,184.313
3/27/2006,24,162.167
3/28/2006,1,153.262
3/28/2006,2,152.871
3/28/2006,3,155.058
3/28/2006,4,158.084
3/28/2006,5,165.988
3/28/2006,6,189.965
3/28/2006,7,224.592
3/28/2006,8,215.963
3/28/2006,9,192.226
3/28/2006,10,178.69
3/28/2006,11,168.388
3/28/2006,12,160.022
3/28/2006,13,153.531
3/28/2006,14,150.01
3/28/2006,15,147.816
3/28/2006,16,148.897
3/28/2006,17,156.347
3/28/2006,18,174.423
3/28/2006,19,198.918
3/28/2006,20,222.065
3/28/2006,21,212.605
3/28/2006,22,198.383
3/28/2006,23,172.957
3/28/2006,24,147.805
3/29/2006,1,134.511
3/29/2006,2,131.182
3/29/2006,3,134.177
3/29/2006,4,140.581
3/29/2006,5,152.573
3/29/2006,6,182.101
3/29/2006,7,220.89
3/29/2006,8,209.272
3/29/2006,9,175.57
3/29/2006,10,156.779
3/29/2006,11,145.953
3/29/2006,12,138.361
3/29/2006,13,134.383
3/29/2006,14,131.851
3/29/2006,15,131.447
3/29/2006,16,135.197
3/29/2006,17,142.613
3/29/2006,18,154.27
3/29/2006,19,171.708
3/29/2006,20,197.825
3/29/2006,21,196.581
3/29/2006,22,181.626
3/29/2006,23,159.322
3/29/2006,24,132.679
3/30/2006,1,120.253
3/30/2006,2,119.052
3/30/2006,3,122.346
3/30/2006,4,128.32
3/30/2006,5,140.38
3/30/2006,6,170.46
3/30/2006,7,209.508
3/30/2006,8,199.556
3/30/2006,9,168.392
3/30/2006,10,152.993
3/30/2006,11,143.297
3/30/2006,12,137.322
3/30/2006,13,135.169
3/30/2006,14,134.189
3/30/2006,15,134.738
3/30/2006,16,136.756
3/30/2006,17,143.624
3/30/2006,18,153.182
3/30/2006,19,168.108
3/30/2006,20,198.212
3/30/2006,21,197.815
3/30/2006,22,181.218
3/30/2006,23,153.772
3/30/2006,24,126.695
3/31/2006,1,109.992
3/31/2006,2,104.399
3/31/2006,3,103.479
3/31/2006,4,105.531
3/31/2006,5,112.294
3/31/2006,6,135.066
3/31/2006,7,170.707
3/31/2006,8,172.13
3/31/2006,9,155.36
3/31/2006,10,148.243
3/31/2006,11,143.963
3/31/2006,12,139.422
3/31/2006,13,136.411
3/31/2006,14,135.452
3/31/2006,15,135.933
3/31/2006,16,139.555
3/31/2006,17,144.916
3/31/2006,18,151.431
3/31/2006,19,161.266
3/31/2006,20,180.23
3/31/2006,21,175.687
3/31/2006,22,168.387
3/31/2006,23,152.272
3/31/2006,24,130.585
4/1/2006,1,112.262
4/1/2006,2,102.534
4/1/2006,3,97.946
4/1/2006,4,96.095
4/1/2006,5,97.707
4/1/2006,6,103.478
4/1/2006,7,112.282
4/1/2006,8,132.203
4/1/2006,9,151.315
4/1/2006,10,160.305
4/1/2006,11,162.39
4/1/2006,12,164.038
4/1/2006,13,165.371
4/1/2006,14,166.968
4/1/2006,15,171.463
4/1/2006,16,176.56
4/1/2006,17,181.624
4/1/2006,18,183.98
4/1/2006,19,185.829
4/1/2006,20,203.18
4/1/2006,21,198.384
4/1/2006,22,182.312
4/1/2006,23,159.498
4/1/2006,24,133.42
4/2/2006,1,113.995
4/2/2006,3,103.077
4/2/2006,4,98.161
4/2/2006,5,96.918
4/2/2006,6,99.513
4/2/2006,7,106.549
4/2/2006,8,119.603
4/2/2006,9,142.901
4/2/2006,10,153.947
4/2/2006,11,153.206
4/2/2006,12,154.786
4/2/2006,13,161.518
4/2/2006,14,167.701
4/2/2006,15,171.869
4/2/2006,16,179.692
4/2/2006,17,189.376
4/2/2006,18,197.282
4/2/2006,19,199.776
4/2/2006,20,202.481
4/2/2006,21,225.449
4/2/2006,22,212.908
4/2/2006,23,179.565
4/2/2006,24,143.645
4/3/2006,1,117.558
4/3/2006,2,104.38
4/3/2006,3,98.423
4/3/2006,4,96.024
4/3/2006,5,98.492
4/3/2006,6,115.455
4/3/2006,7,149.429
4/3/2006,8,154.141
4/3/2006,9,141.981
4/3/2006,10,142.177
4/3/2006,11,143.342
4/3/2006,12,144.253
4/3/2006,13,144.639
4/3/2006,14,147.033
4/3/2006,15,152.819
4/3/2006,16,163.239
4/3/2006,17,176.254
4/3/2006,18,185.874
4/3/2006,19,192.495
4/3/2006,20,198.202
4/3/2006,21,211.791
4/3/2006,22,197.838
4/3/2006,23,168.198
4/3/2006,24,134.341
4/4/2006,1,112.069
4/4/2006,2,102.518
4/4/2006,3,99.895
4/4/2006,4,100.342
4/4/2006,5,106.958
4/4/2006,6,130.562
4/4/2006,7,175.514
4/4/2006,8,180.465
4/4/2006,9,159.401
4/4/2006,10,149.478
4/4/2006,11,143.112
4/4/2006,12,138.597
4/4/2006,13,135.814
4/4/2006,14,133.407
4/4/2006,15,132.209
4/4/2006,16,135.44
4/4/2006,17,143.213
4/4/2006,18,153.735
4/4/2006,19,161.759
4/4/2006,20,172.412
4/4/2006,21,195.233
4/4/2006,22,192.609
4/4/2006,23,167.418
4/4/2006,24,137.172
4/5/2006,1,119.787
4/5/2006,2,114.182
4/5/2006,3,114.565
4/5/2006,4,116.831
4/5/2006,5,124.937
4/5/2006,6,150.969
4/5/2006,7,195.164
4/5/2006,8,195.429
4/5/2006,9,171.492
4/5/2006,10,156.778
4/5/2006,11,147.288
4/5/2006,12,141.338
4/5/2006,13,136.863
4/5/2006,14,134.488
4/5/2006,15,133.037
4/5/2006,16,136.647
4/5/2006,17,145.749
4/5/2006,18,157.671
4/5/2006,19,164.737
4/5/2006,20,170.588
4/5/2006,21,197.195
4/5/2006,22,189.38
4/5/2006,23,165.137
4/5/2006,24,133.454
4/6/2006,1,115.421
4/6/2006,2,110.007
4/6/2006,3,110.599
4/6/2006,4,114.39
4/6/2006,5,124.378
4/6/2006,6,152.856
4/6/2006,7,198.344
4/6/2006,8,199.558
4/6/2006,9,173.482
4/6/2006,10,155.925
4/6/2006,11,144.754
4/6/2006,12,138.049
4/6/2006,13,134.754
4/6/2006,14,133.546
4/6/2006,15,133.865
4/6/2006,16,137.707
4/6/2006,17,144.592
4/6/2006,18,154.146
4/6/2006,19,165.032
4/6/2006,20,177.187
4/6/2006,21,198.198
4/6/2006,22,189.948
4/6/2006,23,162.492
4/6/2006,24,130.436
4/7/2006,1,110.444
4/7/2006,2,101.961
4/7/2006,3,99.124
4/7/2006,4,99.495
4/7/2006,5,104.235
4/7/2006,6,125.454
4/7/2006,7,164.227
4/7/2006,8,167.396
4/7/2006,9,153.506
4/7/2006,10,148.133
4/7/2006,11,142.786
4/7/2006,12,138.882
4/7/2006,13,137.484
4/7/2006,14,138.219
4/7/2006,15,140.784
4/7/2006,16,146.95
4/7/2006,17,159.035
4/7/2006,18,169.401
4/7/2006,19,172.691
4/7/2006,20,173.521
4/7/2006,21,190.778
4/7/2006,22,186.959
4/7/2006,23,169.052
4/7/2006,24,143.107
4/8/2006,1,119.884
4/8/2006,2,106.114
4/8/2006,3,99.137
4/8/2006,4,96.457
4/8/2006,5,96.87
4/8/2006,6,101.743
4/8/2006,7,110.41
4/8/2006,8,122.974
4/8/2006,9,143.398
4/8/2006,10,157.726
4/8/2006,11,163.638
4/8/2006,12,165.122
4/8/2006,13,162.897
4/8/2006,14,159.786
4/8/2006,15,155.141
4/8/2006,16,153.835
4/8/2006,17,154.658
4/8/2006,18,158.18
4/8/2006,19,162.015
4/8/2006,20,164.325
4/8/2006,21,176.761
4/8/2006,22,171.755
4/8/2006,23,156.834
4/8/2006,24,137.021
4/9/2006,1,120.043
4/9/2006,2,111.896
4/9/2006,3,109.12
4/9/2006,4,109.698
4/9/2006,5,113.362
4/9/2006,6,120.647
4/9/2006,7,134.985
4/9/2006,8,159.332
4/9/2006,9,182.8
4/9/2006,10,184.702
4/9/2006,11,168.437
4/9/2006,12,155.776
4/9/2006,13,152.002
4/9/2006,14,146.859
4/9/2006,15,141.085
4/9/2006,16,138.36
4/9/2006,17,141.89
4/9/2006,18,148.366
4/9/2006,19,152.831
4/9/2006,20,161.168
4/9/2006,21,190.835
4/9/2006,22,185.243
4/9/2006,23,162.125
4/9/2006,24,137.644
4/10/2006,1,123.549
4/10/2006,2,120.624
4/10/2006,3,123.505
4/10/2006,4,129.298
4/10/2006,5,141.6
4/10/2006,6,169.94
4/10/2006,7,206.235
4/10/2006,8,209.862
4/10/2006,9,191.397
4/10/2006,10,168.678
4/10/2006,11,155.681
4/10/2006,12,146.931
4/10/2006,13,141.651
4/10/2006,14,138.344
4/10/2006,15,136.655
4/10/2006,16,138.125
4/10/2006,17,144.716
4/10/2006,18,153.89
4/10/2006,19,161.759
4/10/2006,20,169.008
4/10/2006,21,192.476
4/10/2006,22,185.656
4/10/2006,23,159.347
4/10/2006,24,131.878
4/11/2006,1,114.79
4/11/2006,2,110.005
4/11/2006,3,111.259
4/11/2006,4,115.847
4/11/2006,5,126.322
4/11/2006,6,153.169
4/11/2006,7,189.424
4/11/2006,8,192.442
4/11/2006,9,171.414
4/11/2006,10,154.49
4/11/2006,11,144.861
4/11/2006,12,138.809
4/11/2006,13,136.484
4/11/2006,14,136.287
4/11/2006,15,137.374
4/11/2006,16,142.171
4/11/2006,17,151.962
4/11/2006,18,162.732
4/11/2006,19,168.539
4/11/2006,20,173.297
4/11/2006,21,191.385
4/11/2006,22,186.42
4/11/2006,23,159.831
4/11/2006,24,127.938
4/12/2006,1,108.705
4/12/2006,2,101.052
4/12/2006,3,99.424
4/12/2006,4,101.258
4/12/2006,5,108.144
4/12/2006,6,131.16
4/12/2006,7,164.232
4/12/2006,8,167.146
4/12/2006,9,155.432
4/12/2006,10,146.284
4/12/2006,11,140.33
4/12/2006,12,136.317
4/12/2006,13,135.986
4/12/2006,14,136.8
4/12/2006,15,137.708
4/12/2006,16,142.12
4/12/2006,17,149.33
4/12/2006,18,159.686
4/12/2006,19,167.173
4/12/2006,20,168.751
4/12/2006,21,189.608
4/12/2006,22,184.832
4/12/2006,23,163.32
4/12/2006,24,130.52
4/13/2006,1,110.132
4/13/2006,2,100.366
4/13/2006,3,96.99
4/13/2006,4,97.046
4/13/2006,5,102.094
4/13/2006,6,121.507
4/13/2006,7,150.823
4/13/2006,8,154.867
4/13/2006,9,146.204
4/13/2006,10,142.771
4/13/2006,11,141.912
4/13/2006,12,142.055
4/13/2006,13,146.203
4/13/2006,14,153.85
4/13/2006,15,163.666
4/13/2006,16,173.65
4/13/2006,17,185.529
4/13/2006,18,197.218
4/13/2006,19,201.505
4/13/2006,20,197.161
4/13/2006,21,209.935
4/13/2006,22,204.72
4/13/2006,23,178.428
4/13/2006,24,145.171
4/14/2006,1,119.596
4/14/2006,2,106.823
4/14/2006,3,100.76
4/14/2006,4,97.652
4/14/2006,5,98.932
4/14/2006,6,108.227
4/14/2006,7,123.802
4/14/2006,8,134.982
4/14/2006,9,146.52
4/14/2006,10,154.65
4/14/2006,11,156.471
4/14/2006,12,157.168
4/14/2006,13,161.616
4/14/2006,14,169.258
4/14/2006,15,181.722
4/14/2006,16,196.527
4/14/2006,17,213.881
4/14/2006,18,225.154
4/14/2006,19,222.376
4/14/2006,20,214.085
4/14/2006,21,223.871
4/14/2006,22,219.196
4/14/2006,23,196.927
4/14/2006,24,167.338
4/15/2006,1,140.858
4/15/2006,2,122.793
4/15/2006,3,113.205
4/15/2006,4,108.615
4/15/2006,5,106.388
4/15/2006,6,108.823
4/15/2006,7,114.648
4/15/2006,8,125.765
4/15/2006,9,152.931
4/15/2006,10,177.209
4/15/2006,11,195.644
4/15/2006,12,211.095
4/15/2006,13,224.797
4/15/2006,14,237.883
4/15/2006,15,250.641
4/15/2006,16,261.337
4/15/2006,17,270.001
4/15/2006,18,272.823
4/15/2006,19,263.869
4/15/2006,20,252.887
4/15/2006,21,261.685
4/15/2006,22,254.447
4/15/2006,23,227.403
4/15/2006,24,191.018
4/16/2006,1,157.649
4/16/2006,2,135.727
4/16/2006,3,122.25
4/16/2006,4,114.259
4/16/2006,5,111.016
4/16/2006,6,118.75
4/16/2006,7,126.063
4/16/2006,8,134.431
4/16/2006,9,164.385
4/16/2006,10,186.296
4/16/2006,11,199.18
4/16/2006,12,219.837
4/16/2006,13,240.949
4/16/2006,14,254.189
4/16/2006,15,264.776
4/16/2006,16,279.76
4/16/2006,17,286.266
4/16/2006,18,288.362
4/16/2006,19,280.085
4/16/2006,20,264.669
4/16/2006,21,267.826
4/16/2006,22,253.038
4/16/2006,23,213.865
4/16/2006,24,173.865
4/17/2006,1,143.516
4/17/2006,2,127.75
4/17/2006,3,119.542
4/17/2006,4,114.335
4/17/2006,5,113.61
4/17/2006,6,123.899
4/17/2006,7,141.93
4/17/2006,8,145.842
4/17/2006,9,154.184
4/17/2006,10,168.566
4/17/2006,11,186.593
4/17/2006,12,205.443
4/17/2006,13,224.283
4/17/2006,14,238.351
4/17/2006,15,245.369
4/17/2006,16,223.765
4/17/2006,17,205.947
4/17/2006,18,216.142
4/17/2006,19,215.568
4/17/2006,20,210.309
4/17/2006,21,216.395
4/17/2006,22,200.679
4/17/2006,23,166.718
4/17/2006,24,132.655
4/18/2006,1,111.861
4/18/2006,2,102.424
4/18/2006,3,98.234
4/18/2006,4,97.477
4/18/2006,5,102.388
4/18/2006,6,122.503
4/18/2006,7,156.929
4/18/2006,8,158.434
4/18/2006,9,146.23
4/18/2006,10,141.485
4/18/2006,11,141.058
4/18/2006,12,140.936
4/18/2006,13,141.693
4/18/2006,14,144.206
4/18/2006,15,149.761
4/18/2006,16,158.453
4/18/2006,17,171.901
4/18/2006,18,184.388
4/18/2006,19,189.657
4/18/2006,20,188.014
4/18/2006,21,199.051
4/18/2006,22,194.128
4/18/2006,23,163.333
4/18/2006,24,129.189
4/19/2006,1,108.839
4/19/2006,2,100.467
4/19/2006,3,97.656
4/19/2006,4,97.714
4/19/2006,5,102.742
4/19/2006,6,124.372
4/19/2006,7,158.064
4/19/2006,8,160.75
4/19/2006,9,151.159
4/19/2006,10,148.573
4/19/2006,11,147.59
4/19/2006,12,146.617
4/19/2006,13,147.018
4/19/2006,14,142.911
4/19/2006,15,139.191
4/19/2006,16,140.41
4/19/2006,17,150.79
4/19/2006,18,162.966
4/19/2006,19,170.787
4/19/2006,20,172.008
4/19/2006,21,193.242
4/19/2006,22,186.797
4/19/2006,23,160.539
4/19/2006,24,127.379
4/20/2006,1,108.086
4/20/2006,2,99.959
4/20/2006,3,97.021
4/20/2006,4,96.675
4/20/2006,5,101.798
4/20/2006,6,122.238
4/20/2006,7,155.218
4/20/2006,8,157.969
4/20/2006,9,145.563
4/20/2006,10,141.435
4/20/2006,11,141.856
4/20/2006,12,145.966
4/20/2006,13,152.897
4/20/2006,14,161.337
4/20/2006,15,173.469
4/20/2006,16,186.469
4/20/2006,17,199.829
4/20/2006,18,208.519
4/20/2006,19,210.15
4/20/2006,20,208.033
4/20/2006,21,223.104
4/20/2006,22,216.339
4/20/2006,23,183.93
4/20/2006,24,145.495
4/21/2006,1,120.607
4/21/2006,2,108.455
4/21/2006,3,102.809
4/21/2006,4,100.062
4/21/2006,5,102.36
4/21/2006,6,118.337
4/21/2006,7,150.066
4/21/2006,8,154.349
4/21/2006,9,147.227
4/21/2006,10,149.443
4/21/2006,11,155.638
4/21/2006,12,163.98
4/21/2006,13,172.4
4/21/2006,14,182.717
4/21/2006,15,191.193
4/21/2006,16,201.814
4/21/2006,17,211.342
4/21/2006,18,212.999
4/21/2006,19,207.879
4/21/2006,20,201.85
4/21/2006,21,208.866
4/21/2006,22,204.701
4/21/2006,23,185.466
4/21/2006,24,158.049
4/22/2006,1,134.059
4/22/2006,2,119.611
4/22/2006,3,111.495
4/22/2006,4,107.608
4/22/2006,5,106.977
4/22/2006,6,111.636
4/22/2006,7,117.945
4/22/2006,8,128.019
4/22/2006,9,148.232
4/22/2006,10,165.026
4/22/2006,11,175.452
4/22/2006,12,179.464
4/22/2006,13,180.941
4/22/2006,14,181.04
4/22/2006,15,186.015
4/22/2006,16,189.947
4/22/2006,17,196.422
4/22/2006,18,196.957
4/22/2006,19,190.871
4/22/2006,20,185.266
4/22/2006,21,191.15
4/22/2006,22,186.949
4/22/2006,23,167.323
4/22/2006,24,142.368
4/23/2006,1,119.969
4/23/2006,2,106.339
4/23/2006,3,99.416
4/23/2006,4,96.222
4/23/2006,5,95.733
4/23/2006,6,98.888
4/23/2006,7,104.029
4/23/2006,8,121.318
4/23/2006,9,147.288
4/23/2006,10,160.521
4/23/2006,11,161.102
4/23/2006,12,168.394
4/23/2006,13,179.75
4/23/2006,14,188.356
4/23/2006,15,195.656
4/23/2006,16,197.533
4/23/2006,17,205.877
4/23/2006,18,214.394
4/23/2006,19,214.651
4/23/2006,20,211.304
4/23/2006,21,226.425
4/23/2006,22,218.044
4/23/2006,23,180.932
4/23/2006,24,144.133
4/24/2006,1,118.637
4/24/2006,2,106.272
4/24/2006,3,100.478
4/24/2006,4,97.705
4/24/2006,5,100.631
4/24/2006,6,118.632
4/24/2006,7,153.626
4/24/2006,8,155.135
4/24/2006,9,145.43
4/24/2006,10,147.054
4/24/2006,11,155.135
4/24/2006,12,167.308
4/24/2006,13,177.662
4/24/2006,14,188.223
4/24/2006,15,201.96
4/24/2006,16,217.762
4/24/2006,17,235.161
4/24/2006,18,252.848
4/24/2006,19,256.629
4/24/2006,20,246.694
4/24/2006,21,252.605
4/24/2006,22,241.736
4/24/2006,23,200.687
4/24/2006,24,158.337
4/25/2006,1,130.279
4/25/2006,2,115.57
4/25/2006,3,107.117
4/25/2006,4,103.364
4/25/2006,5,104.834
4/25/2006,6,121.944
4/25/2006,7,156.599
4/25/2006,8,157.917
4/25/2006,9,147.58
4/25/2006,10,153.236
4/25/2006,11,163.089
4/25/2006,12,179.543
4/25/2006,13,197.203
4/25/2006,14,214.91
4/25/2006,15,231.462
4/25/2006,16,246.126
4/25/2006,17,260.998
4/25/2006,18,269.571
4/25/2006,19,274.062
4/25/2006,20,265.054
4/25/2006,21,266.19
4/25/2006,22,253.56
4/25/2006,23,211.1
4/25/2006,24,168.162
4/26/2006,1,139.527
4/26/2006,2,123.661
4/26/2006,3,114.818
4/26/2006,4,109.181
4/26/2006,5,109.467
4/26/2006,6,126.432
4/26/2006,7,160.142
4/26/2006,8,161.981
4/26/2006,9,151.959
4/26/2006,10,150.295
4/26/2006,11,151.056
4/26/2006,12,148.951
4/26/2006,13,149.232
4/26/2006,14,149.259
4/26/2006,15,148.365
4/26/2006,16,151.081
4/26/2006,17,158.485
4/26/2006,18,172.381
4/26/2006,19,181.312
4/26/2006,20,184.531
4/26/2006,21,193.417
4/26/2006,22,182.748
4/26/2006,23,158.238
4/26/2006,24,127.124
4/27/2006,1,109.059
4/27/2006,2,101.493
4/27/2006,3,98.904
4/27/2006,4,98.122
4/27/2006,5,102.06
4/27/2006,6,122.38
4/27/2006,7,160.198
4/27/2006,8,163.852
4/27/2006,9,150.842
4/27/2006,10,149.748
4/27/2006,11,148.959
4/27/2006,12,147.67
4/27/2006,13,144.375
4/27/2006,14,140.87
4/27/2006,15,138.332
4/27/2006,16,140.389
4/27/2006,17,148.251
4/27/2006,18,158.612
4/27/2006,19,165.185
4/27/2006,20,169.117
4/27/2006,21,190.127
4/27/2006,22,189.71
4/27/2006,23,163.83
4/27/2006,24,133.212
4/28/2006,1,114.144
4/28/2006,2,107.259
4/28/2006,3,106.08
4/28/2006,4,107.635
4/28/2006,5,114.02
4/28/2006,6,137.72
4/28/2006,7,177.978
4/28/2006,8,177.495
4/28/2006,9,158.174
4/28/2006,10,147.79
